DateTime,Bus,Power,Temperature,Voltage,Current
2023-01-01 03:29:00,Bus 4,0.0,25.0,228.022,0.0
2023-01-01 03:29:00,Bus 3,561.13976,25.02652464247081,234.069,1.335
2023-01-01 03:30:00,Bus 3,1398.211326,25.11005502634212,234.065,3.327
2023-01-01 03:30:00,Bus 5,-28.53051799999997,24.999036135258056,233.261,-0.094
2023-01-01 03:30:00,Bus 2,-616.7220000000001,24.982129965980054,230.261,-1.278
2023-01-01 03:30:00,Bus 1,1228.041087,25.15610074642152,228.981,2.816
2023-01-01 03:30:00,Bus 4,0.0,25.0,228.007,0.0
2023-01-01 03:30:00,Bus 0,-1980.999895,24.89627676329453,227.352,-5.516
2023-01-01 03:31:00,Bus 4,0.0,25.0,227.993,0.0
2023-01-01 03:31:00,Bus 1,899.542512,25.06478853521028,228.965,2.059
2023-01-01 03:31:00,Bus 3,1210.942391,25.13332464083208,234.061,2.882
2023-01-01 03:31:00,Bus 0,-1188.0604630000005,24.944368435078843,227.341,-3.308
2023-01-01 03:31:00,Bus 2,-462.0608,24.98507380953445,230.283,-0.957
2023-01-01 03:31:00,Bus 5,-460.36364,24.96053190013702,233.28,-1.518
2023-01-01 03:32:00,Bus 0,-337.3123679999999,24.98615565277589,227.33,-0.941
2023-01-01 03:32:00,Bus 5,-352.781635,24.982840518680863,233.299,-1.163
2023-01-01 03:32:00,Bus 3,390.654575,25.036966441955567,234.056,0.93
2023-01-01 03:32:00,Bus 2,-488.2948,24.974874847501013,230.304,-1.011
2023-01-01 03:32:00,Bus 4,0.0,25.0,227.978,0.0
2023-01-01 03:32:00,Bus 1,787.734228,25.02426783216217,228.95,1.799
2023-01-01 03:33:00,Bus 3,1234.177643,25.044405426231183,234.052,2.937
2023-01-01 03:33:00,Bus 2,-526.5432000000001,24.95201242115653,230.325,-1.09
2023-01-01 03:33:00,Bus 0,-1968.09481,24.949622016893137,227.318,-5.489
